"ID_MERCADO","ANIO_CORREGIDO","MES_CORREGIDO","CARGO_HORARIO","INI_FRANJA_HORARIA","FIN_FRANJA_HORARIA","ESTRATO_SECTOR","PORCENTAJE_SUB100_OR","PORCENTAJE_SUB50_OR","PORCENTAJE_SUB00_OR","TARIFA_NIVEL1_100_OR","TARIFA_NIVEL1_50_OR","TARIFA_NIVEL1_00_OR","TARIFA_NIVEL2","TARIFA_NIVEL3","TARIFA_NIVEL4","TARIFA_CFJM","TARIFA_FCH_PUBLICACION","TARIFA_DIARIO_PUBLICACION","ID_EMPRESA","EMPRESA","ANNO","PERIODO","CAR_T1668_TARIFA_OT"
"705","9,999","99","1","00:00","23:59","9","0","0","0","1,056.9969","1,040.9958","1,024.9947","0","0","0","87.0829","2023 Mar 28 12:00:00 AM","DIARIO EXTRA CAQUETA","569","EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA","2,023","3","1"
"443","2,023","4","4","00:00","23:59","8","0","0","0","0","0","835.14","663.78","0","0","13,156.4277","2023 May 29 12:00:00 AM","Portafolio","31,191","TERPEL ENERGIA S.A.S E.S.P","2,023","4","2"
"444","2,023","4","4","00:00","23:59","8","0","0","0","0","0","817.67","638.09","0","0","13,156.4277","2023 May 29 12:00:00 AM","Portafolio","31,191","TERPEL ENERGIA S.A.S E.S.P","2,023","4","2"
"176","2,023","4","4","00:00","23:59","8","0","0","0","0","0","0","666.77","0","0","7,450.7535","2023 May 29 12:00:00 AM","Portafolio","31,191","TERPEL ENERGIA S.A.S E.S.P","2,023","4","2"
"704","2,023","4","4","00:00","23:59","8","0","0","0","0","0","802.71","699.63","0","0","7,726.062","2023 May 29 12:00:00 AM","Portafolio","31,191","TERPEL ENERGIA S.A.S E.S.P","2,023","4","2"
"165","2,023","4","4","00:00","23:59","8","0","0","0","0","0","767.67","669.37","0","0","8,085.9739","2023 May 29 12:00:00 AM","Portafolio","31,191","TERPEL ENERGIA S.A.S E.S.P","2,023","4","2"
"561","2,023","4","4","00:00","23:59","8","0","0","0","0","0","738.46","668.97","0","0","8,085.9739","2023 May 29 12:00:00 AM","Portafolio","31,191","TERPEL ENERGIA S.A.S E.S.P","2,023","4","2"
"170","2,023","4","4","00:00","23:59","8","0","0","0","0","0","0","670.21","0","0","13,461.3538","2023 May 29 12:00:00 AM","Portafolio","31,191","TERPEL ENERGIA S.A.S E.S.P","2,023","4","2"
"704","2,023","4","4","00:00","23:59","5","0","0","0","832.84651","801.26673","769.68696","668.89712","554.56695","0","7,865.9645","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"704","2,023","4","4","00:00","23:59","6","0","0","0","832.84651","801.26673","769.68696","668.89712","554.56695","0","7,865.9645","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"704","2,023","4","4","00:00","23:59","7","0","0","0","832.84651","801.26673","769.68696","668.89712","554.56695","0","7,865.9645","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"704","2,023","4","4","00:00","23:59","8","0","0","0","832.84651","801.26673","769.68696","668.89712","554.56695","0","7,865.9645","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"176","2,023","4","4","00:00","23:59","5","0","0","0","779.86112","757.08875","734.31639","636.78746","583.2101","0","8,925.4007","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"176","2,023","4","4","00:00","23:59","6","0","0","0","779.86112","757.08875","734.31639","636.78746","583.2101","0","8,925.4007","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"176","2,023","4","4","00:00","23:59","7","0","0","0","779.86112","757.08875","734.31639","636.78746","583.2101","0","8,925.4007","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"176","2,023","4","4","00:00","23:59","8","0","0","0","779.86112","757.08875","734.31639","636.78746","583.2101","0","8,925.4007","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"158","2,023","4","4","00:00","23:59","5","0","0","0","761.54135","724.55192","687.56249","612.16633","556.20037","0","13,341.6562","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"158","2,023","4","4","00:00","23:59","6","0","0","0","761.54135","724.55192","687.56249","612.16633","556.20037","0","13,341.6562","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"158","2,023","4","4","00:00","23:59","7","0","0","0","761.54135","724.55192","687.56249","612.16633","556.20037","0","13,341.6562","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"158","2,023","4","4","00:00","23:59","8","0","0","0","761.54135","724.55192","687.56249","612.16633","556.20037","0","13,341.6562","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"165","2,023","4","4","00:00","23:59","5","0","0","0","779.12842","757.00974","734.89106","638.66037","571.42737","0","8,232.3937","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"165","2,023","4","4","00:00","23:59","6","0","0","0","779.12842","757.00974","734.89106","638.66037","571.42737","0","8,232.3937","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"165","2,023","4","4","00:00","23:59","7","0","0","0","779.12842","757.00974","734.89106","638.66037","571.42737","0","8,232.3937","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"165","2,023","4","4","00:00","23:59","8","0","0","0","779.12842","757.00974","734.89106","638.66037","571.42737","0","8,232.3937","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"443","2,023","4","4","00:00","23:59","5","0","0","0","833.61401","814.69107","795.76813","630.04321","584.20706","0","13,791.1491","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"443","2,023","4","4","00:00","23:59","6","0","0","0","833.61401","814.69107","795.76813","630.04321","584.20706","0","13,791.1491","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"443","2,023","4","4","00:00","23:59","7","0","0","0","833.61401","814.69107","795.76813","630.04321","584.20706","0","13,791.1491","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"443","2,023","4","4","00:00","23:59","8","0","0","0","833.61401","814.69107","795.76813","630.04321","584.20706","0","13,791.1491","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"444","2,023","4","4","00:00","23:59","5","0","0","0","825.18088","808.03356","790.88624","617.54364","562.7776","0","13,791.1491","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"444","2,023","4","4","00:00","23:59","6","0","0","0","825.18088","808.03356","790.88624","617.54364","562.7776","0","13,791.1491","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"444","2,023","4","4","00:00","23:59","7","0","0","0","825.18088","808.03356","790.88624","617.54364","562.7776","0","13,791.1491","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"444","2,023","4","4","00:00","23:59","8","0","0","0","825.18088","808.03356","790.88624","617.54364","562.7776","0","13,791.1491","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"703","2,023","4","4","00:00","23:59","5","0","0","0","837.24391","764.60669","691.96948","698.61652","546.11272","0","9,910.5701","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"703","2,023","4","4","00:00","23:59","6","0","0","0","837.24391","764.60669","691.96948","698.61652","546.11272","0","9,910.5701","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"703","2,023","4","4","00:00","23:59","7","0","0","0","837.24391","764.60669","691.96948","698.61652","546.11272","0","9,910.5701","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"703","2,023","4","4","00:00","23:59","8","0","0","0","837.24391","764.60669","691.96948","698.61652","546.11272","0","9,910.5701","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"172","2,023","4","4","00:00","23:59","5","0","0","0","871.82472","830.68505","789.54539","724.7802","655.53045","0","11,243.8285","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"172","2,023","4","4","00:00","23:59","6","0","0","0","871.82472","830.68505","789.54539","724.7802","655.53045","0","11,243.8285","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"172","2,023","4","4","00:00","23:59","7","0","0","0","871.82472","830.68505","789.54539","724.7802","655.53045","0","11,243.8285","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"172","2,023","4","4","00:00","23:59","8","0","0","0","871.82472","830.68505","789.54539","724.7802","655.53045","0","11,243.8285","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"170","2,023","4","4","00:00","23:59","5","0","0","0","771.75588","746.44044","721.125","631.23869","572.02243","0","13,705.1102","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"170","2,023","4","4","00:00","23:59","6","0","0","0","771.75588","746.44044","721.125","631.23869","572.02243","0","13,705.1102","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"170","2,023","4","4","00:00","23:59","7","0","0","0","771.75588","746.44044","721.125","631.23869","572.02243","0","13,705.1102","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"170","2,023","4","4","00:00","23:59","8","0","0","0","771.75588","746.44044","721.125","631.23869","572.02243","0","13,705.1102","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"175","2,023","4","4","00:00","23:59","5","0","0","0","788.80423","774.93828","761.07232","661.44773","507.37578","0","10,797.4783","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"175","2,023","4","4","00:00","23:59","6","0","0","0","788.80423","774.93828","761.07232","661.44773","507.37578","0","10,797.4783","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"175","2,023","4","4","00:00","23:59","7","0","0","0","788.80423","774.93828","761.07232","661.44773","507.37578","0","10,797.4783","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"175","2,023","4","4","00:00","23:59","8","0","0","0","788.80423","774.93828","761.07232","661.44773","507.37578","0","10,797.4783","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"173","2,023","4","4","00:00","23:59","5","0","0","0","849.41133","822.55622","795.70111","707.32354","636.56964","0","10,963.5683","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"173","2,023","4","4","00:00","23:59","6","0","0","0","849.41133","822.55622","795.70111","707.32354","636.56964","0","10,963.5683","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"173","2,023","4","4","00:00","23:59","7","0","0","0","849.41133","822.55622","795.70111","707.32354","636.56964","0","10,963.5683","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"173","2,023","4","4","00:00","23:59","8","0","0","0","849.41133","822.55622","795.70111","707.32354","636.56964","0","10,963.5683","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"161","2,023","4","4","00:00","23:59","5","0","0","0","831.35951","799.31364","767.26778","662.78038","551.97185","0","10,070.4095","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"161","2,023","4","4","00:00","23:59","6","0","0","0","831.35951","799.31364","767.26778","662.78038","551.97185","0","10,070.4095","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"161","2,023","4","4","00:00","23:59","7","0","0","0","831.35951","799.31364","767.26778","662.78038","551.97185","0","10,070.4095","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"161","2,023","4","4","00:00","23:59","8","0","0","0","831.35951","799.31364","767.26778","662.78038","551.97185","0","10,070.4095","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"163","2,023","4","4","00:00","23:59","5","0","0","0","827.08419","802.61629","778.1484","674.84577","559.86612","0","12,114.9186","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"163","2,023","4","4","00:00","23:59","6","0","0","0","827.08419","802.61629","778.1484","674.84577","559.86612","0","12,114.9186","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"163","2,023","4","4","00:00","23:59","7","0","0","0","827.08419","802.61629","778.1484","674.84577","559.86612","0","12,114.9186","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"163","2,023","4","4","00:00","23:59","8","0","0","0","827.08419","802.61629","778.1484","674.84577","559.86612","0","12,114.9186","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"160","2,023","4","4","00:00","23:59","5","0","0","0","832.20674","784.49837","736.79","670.43001","552.44079","0","8,708.2289","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"160","2,023","4","4","00:00","23:59","6","0","0","0","832.20674","784.49837","736.79","670.43001","552.44079","0","8,708.2289","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"160","2,023","4","4","00:00","23:59","7","0","0","0","832.20674","784.49837","736.79","670.43001","552.44079","0","8,708.2289","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"160","2,023","4","4","00:00","23:59","8","0","0","0","832.20674","784.49837","736.79","670.43001","552.44079","0","8,708.2289","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"169","2,023","4","4","00:00","23:59","5","0","0","0","789.28715","735.17315","681.05915","638.4402","574.97393","0","9,222.1143","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"169","2,023","4","4","00:00","23:59","6","0","0","0","789.28715","735.17315","681.05915","638.4402","574.97393","0","9,222.1143","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"169","2,023","4","4","00:00","23:59","7","0","0","0","789.28715","735.17315","681.05915","638.4402","574.97393","0","9,222.1143","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"169","2,023","4","4","00:00","23:59","8","0","0","0","789.28715","735.17315","681.05915","638.4402","574.97393","0","9,222.1143","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"561","2,023","4","4","00:00","23:59","5","0","0","0","800.70216","763.93978","727.1774","663.80296","595.45933","0","14,544.5646","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"561","2,023","4","4","00:00","23:59","6","0","0","0","800.70216","763.93978","727.1774","663.80296","595.45933","0","14,544.5646","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"561","2,023","4","4","00:00","23:59","7","0","0","0","800.70216","763.93978","727.1774","663.80296","595.45933","0","14,544.5646","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"561","2,023","4","4","00:00","23:59","8","0","0","0","800.70216","763.93978","727.1774","663.80296","595.45933","0","14,544.5646","2023 Apr 15 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"164","2,023","4","4","00:00","23:59","5","0","0","0","991.43427","964.00947","936.58467","812.80479","671.81979","0","10,403.4299","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"164","2,023","4","4","00:00","23:59","6","0","0","0","991.43427","964.00947","936.58467","812.80479","671.81979","0","10,403.4299","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"164","2,023","4","4","00:00","23:59","7","0","0","0","991.43427","964.00947","936.58467","812.80479","671.81979","0","10,403.4299","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"164","2,023","4","4","00:00","23:59","8","0","0","0","991.43427","964.00947","936.58467","812.80479","671.81979","0","10,403.4299","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"166","2,023","4","4","00:00","23:59","5","0","0","0","912.37431","878.53983","844.70535","750.23235","665.94171","0","9,700.0898","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"166","2,023","4","4","00:00","23:59","6","0","0","0","912.37431","878.53983","844.70535","750.23235","665.94171","0","9,700.0898","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"166","2,023","4","4","00:00","23:59","7","0","0","0","912.37431","878.53983","844.70535","750.23235","665.94171","0","9,700.0898","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"166","2,023","4","4","00:00","23:59","8","0","0","0","912.37431","878.53983","844.70535","750.23235","665.94171","0","9,700.0898","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"162","2,023","4","4","00:00","23:59","5","0","0","0","999.83223","949.98315","900.13395","822.90543","680.71767","0","10,308.5139","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"162","2,023","4","4","00:00","23:59","6","0","0","0","999.83223","949.98315","900.13395","822.90543","680.71767","0","10,308.5139","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"162","2,023","4","4","00:00","23:59","7","0","0","0","999.83223","949.98315","900.13395","822.90543","680.71767","0","10,308.5139","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"162","2,023","4","4","00:00","23:59","8","0","0","0","999.83223","949.98315","900.13395","822.90543","680.71767","0","10,308.5139","2023 Apr 27 12:00:00 AM","El Nuevo Siglo","62,371","BIA ENERGY SAS ESP","2,023","4","2"
"444","2,023","3","4","00:00","23:59","1","60","60","60","357.3506","344.8194","332.2882","300.35417","0","0","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","2","50","50","50","446.6882","431.0242","415.3602","375.44267","0","0","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","3","15","15","15","759.37","732.74","706.11","638.25256","0","0","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","4","0","0","0","893.37643","862.04842","830.72041","0","0","0","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","5","0","0","0","1,072.05","1,034.46","996.86","0","0","0","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","6","0","0","0","1,072.05","1,034.46","996.86","0","0","0","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","7","0","0","0","1,072.05","1,034.46","996.86","901.06244","768.41106","709.11631","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","1","17:00","21:59","7","0","0","0","1,102.0875","1,063.97579","1,025.84459","925.75738","789.92893","729.9161","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","3","00:00","16:59","7","0","0","0","1,063.48851","1,026.04261","988.60227","898.0055","764.15257","704.13974","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","3","22:00","23:59","7","0","0","0","1,063.48851","1,026.04261","988.60227","898.0055","764.15257","704.13974","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","8","0","0","0","1,072.05","1,034.46","996.86","901.06244","768.41106","709.11631","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","1","17:00","21:59","8","0","0","0","1,102.0875","1,063.97579","1,025.84459","925.75738","789.92893","729.9161","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","3","00:00","16:59","8","0","0","0","1,063.48851","1,026.04261","988.60227","898.0055","764.15257","704.13974","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","3","22:00","23:59","8","0","0","0","1,063.48851","1,026.04261","988.60227","898.0055","764.15257","704.13974","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","9","0","0","0","893.37643","862.04842","830.72041","750.88537","640.34255","590.93026","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","1","17:00","21:59","9","0","0","0","918.40625","886.64649","854.87049","771.46449","658.27411","608.26342","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","3","00:00","16:59","9","0","0","0","886.24042","855.03551","823.83522","748.33792","636.79381","586.78312","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","3","22:00","23:59","9","0","0","0","886.24042","855.03551","823.83522","748.33792","636.79381","586.78312","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"444","2,023","3","4","00:00","23:59","10","0","0","0","1,072.05","1,034.46","996.86","901.06244","768.41106","709.11631","13,647.7638","2023 Mar 17 12:00:00 AM","LA REPUBLICA","48,307","AIR-E S.A.S. E.S.P.","2,023","3","1"
"163","2,023","3","4","00:00","23:59","1","60","60","60","325.78714","315.59744","305.40775","0","0","0","11,793.13","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"163","2,023","3","4","00:00","23:59","2","50","50","50","407.23393","394.49681","381.75968","0","0","0","11,793.13","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"163","2,023","3","4","00:00","23:59","3","15","15","15","692.29767","670.64457","648.99146","0","0","0","11,793.13","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"163","2,023","3","4","00:00","23:59","4","0","0","0","814.46785","788.99361","763.51937","666.86498","552.44768","0","11,793.13","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"163","2,023","3","4","00:00","23:59","5","0","0","0","977.36142","946.79233","916.22324","800.23797","662.93721","0","11,793.13","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"163","2,023","3","4","00:00","23:59","6","0","0","0","977.36142","946.79233","916.22324","800.23797","662.93721","0","11,793.13","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"163","2,023","3","4","00:00","23:59","7","0","0","0","977.36142","946.79233","916.22324","800.23797","662.93721","0","11,793.13","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"163","2,023","3","4","00:00","23:59","8","0","0","0","977.36142","946.79233","916.22324","800.23797","662.93721","0","11,793.13","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"168","2,023","3","4","00:00","23:59","1","60","60","60","312.35696","302.52952","292.70207","0","0","0","8,098.02","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"168","2,023","3","4","00:00","23:59","2","50","50","50","390.4462","378.16189","365.87759","0","0","0","8,098.02","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"168","2,023","3","4","00:00","23:59","3","15","15","15","663.75855","642.87522","621.9919","0","0","0","8,098.02","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"168","2,023","3","4","00:00","23:59","4","0","0","0","780.89241","756.32379","731.75517","617.29897","544.87145","0","8,098.02","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
"168","2,023","3","4","00:00","23:59","5","0","0","0","937.07089","907.58855","878.10621","740.75876","653.84574","0","8,098.02","2023 Mar 24 12:00:00 AM","EL DIARIO","48,307","AIR-E S.A.S. E.S.P.","2,023","3","2"
